pedido_key,pedido_id,fecha_key,fecha,dia,nombre_dia,es_fin_de_semana,semana_anio,mes,nombre_mes,trimestre,anio,anio_mes,cliente_key,cliente_id,alias_cliente,hash_cliente,ciudad_cliente,pais_cliente,codigo_pais_cliente,fecha_registro_cliente,segmento_cliente,metodo_pago_preferido_cliente,cliente_activo,restaurante_key,restaurante_id,nombre_restaurante,cocina_restaurante,ciudad_restaurante,pais_restaurante,codigo_pais_restaurante,costo_promedio_dos_personas,nivel_rating_restaurante,tiene_delivery,tiene_comer_en_local,tiene_wifi,acepta_tarjeta,restaurante_activo,metodo_pago_key,metodo_pago,estado_key,estado_pedido,estado_completado,estado_es_incidencia,monto_total,tarifa_entrega,distancia_km,tiempo_entrega_minutos,multiplicador_hora_pico,calificacion_operativa,hubo_demora
30262,30262,20251028,2025-10-28,28,Tuesday,0,44,10,October,4,2025,2025-10,4842,4843,Cliente_004843,5D3E303B357E6C2447404C2D2CF740576A64457EDBD0E403ED4329BA854A4102,Delhi,India,IN,2024-05-08,VIP,DebitCard,1,261,262,Chennai Chile House,Mexican,Chennai,India,IN,99,Medio,1,1,1,1,1,1,CreditCard,1,Delivered,1,0,131.67,7.13,8.2,59.0,1.25,2.69,1
30263,30263,20240906,2024-09-06,6,Friday,0,36,9,September,3,2024,2024-09,328,329,Cliente_000329,62BD776C70F3191ECAD5B2CCA55D2A5C9289784BC450140002580DAB852C409F,Kyoto,Japan,JP,2025-12-07,VIP,CreditCard,1,262,263,Kyoto Hallyu Cafe,Korean,Kyoto,Japan,JP,106,Medio,1,1,1,1,1,2,DebitCard,1,Delivered,1,0,148.4,13.69,18.7,65.0,1.25,3.39,1
30264,30264,20260808,2026-08-08,8,Saturday,1,32,8,August,3,2026,2026-08,3190,3191,Cliente_003191,F184ACE4311C8258A84E18233CA7CDA3618F34CD66602BC9DA18FE5AA93898BC,Chennai,India,IN,2026-06-01,Recurrente,Cash,0,263,264,Chicago Liberty Kitchen,American,Chicago,United States,US,100,Medio,1,1,1,1,1,2,DebitCard,1,Delivered,1,0,134.0,14.06,19.3,52.75,1.25,3.23,1
30265,30265,20260602,2026-06-02,2,Tuesday,0,23,6,June,2,2026,2026-06,4580,4581,Cliente_004581,110DD122C4DAD983392F3AE30A2C829B5887A16D3D0E76602ADAF332BD7927A6,Leeds,United Kingdom,GB,2026-08-24,VIP,Wallet,1,264,265,Leeds Rive Gauche Table,French,Leeds,United Kingdom,GB,112,Alto,0,1,1,1,1,2,DebitCard,1,Delivered,1,0,126.56,3.1,2.2,20.0,1.0,4.51,0
30266,30266,20260825,2026-08-25,25,Tuesday,0,35,8,August,3,2026,2026-08,2571,2572,Cliente_002572,40A288F7BE83318D66C6E5223C0CC87E5E8BE378507551AD38C806BC4B69D323,Hyderabad,India,IN,2024-09-22,Recurrente,Cash,1,265,266,Hyderabad Bamboo Kitchen & Bar,Japanese,Hyderabad,India,IN,80,Bajo,1,1,1,1,1,2,DebitCard,1,Delivered,1,0,73.6,3.81,2.9,40.0,1.25,4.55,0
30267,30267,20251030,2025-10-30,30,Thursday,0,44,10,October,4,2025,2025-10,822,823,Cliente_000823,7D14F842766B17BCD13FB0092027CAC594A0D5B480AA3773A2CA683515994D8C,Fortaleza,Brazil,BR,2026-04-12,VIP,Cash,1,266,267,Mumbai Basil Grill,Thai,Mumbai,India,IN,86,Bajo,1,1,1,1,1,1,CreditCard,2,Cancelled,0,1,94.6,7.25,10.5,45.0,1.0,3.94,0
30268,30268,20260227,2026-02-27,27,Friday,0,9,2,February,1,2026,2026-02,4373,4374,Cliente_004374,791F4EA9E3369E3335D947B3B9E347A11F546D99172F3AA94F7AC98884DA53B9,Sao Paulo,Brazil,BR,2025-04-13,VIP,Cash,1,267,268,Tokyo Roma Garden,Italian,Tokyo,Japan,JP,64,Alto,1,1,1,1,1,2,DebitCard,1,Delivered,1,0,98.56,8.1,12.2,59.0,1.0,2.8,1
30269,30269,20260318,2026-03-18,18,Wednesday,0,12,3,March,1,2026,2026-03,2126,2127,Cliente_002127,07052523C83DD5D590BBEC25CC5DAEE62FBA95CE49DB8D178B406D3EDAC05C1F,London,United Kingdom,GB,2026-08-11,Recurrente,Wallet,1,268,269,London Terra Bistro,Mediterranean,London,United Kingdom,GB,116,Alto,1,0,1,1,1,2,DebitCard,1,Delivered,1,0,104.4,5.38,5.4,40.0,1.25,4.55,0
30270,30270,20240909,2024-09-09,9,Monday,0,37,9,September,3,2024,2024-09,561,562,Cliente_000562,220C29D0116ADBD070C0F5D5EE07E1BFF8E85EED22D2655C1992B04C2B23CDCE,Mumbai,India,IN,2025-07-01,VIP,Wallet,1,269,270,Mumbai Spice Route Diner,Middle Eastern,Mumbai,India,IN,149,Medio,1,1,0,1,1,4,Cash,1,Delivered,1,0,70.03,2.98,1.3,51.0,1.5,2.86,1
30271,30271,20260723,2026-07-23,23,Thursday,0,30,7,July,3,2026,2026-07,4908,4909,Cliente_004909,3BB3DB53405AFFF67CE6CECCDC3A6F75DEA4B078F1E0C1B7F4C21285BFA43C9B,Yokohama,Japan,JP,2024-05-13,VIP,DebitCard,1,270,271,Yokohama Silk Road Eatery,Chinese,Yokohama,Japan,JP,45,Medio,1,1,0,1,1,2,DebitCard,1,Delivered,1,0,27.0,7.3,10.6,49.0,1.0,3.5,1
30272,30272,20260530,2026-05-30,30,Saturday,1,22,5,May,2,2026,2026-05,5439,5440,Cliente_005440,D438546D5BC40D384E549CBC0B8ECB236171C8002F5054813E2EBBC8E1C6325F,New York,United States,US,2026-02-16,VIP,Wallet,1,271,272,New York Mekong Corner,Vietnamese,New York,United States,US,138,Medio,1,1,0,1,1,2,DebitCard,1,Delivered,1,0,70.38,2.75,1.2,33.0,1.25,4.57,0
30273,30273,20260107,2026-01-07,7,Wednesday,0,2,1,January,1,2026,2026-01,2480,2481,Cliente_002481,F1E510BCB160ACE079CBE6C283EAF81F95E7CE96C6D91ACB3EC428597F18AB85,Delhi,India,IN,2026-07-23,VIP,Cash,1,272,273,Delhi Tropicana Place,Brazilian,Delhi,India,IN,71,Alto,0,0,1,1,1,4,Cash,1,Delivered,1,0,106.5,8.31,10.1,39.0,1.25,4.3,0
30274,30274,20241215,2024-12-15,15,Sunday,1,51,12,December,4,2024,2024-12,246,247,Cliente_000247,9DA9EE34FB728EAEE06D4FD3D201D35854ABAD25CB00E082C83FF69237823646,Chennai,India,IN,2026-08-24,VIP,Cash,1,273,274,Chennai Flamenco House,Spanish,Chennai,India,IN,147,Alto,1,1,1,1,1,2,DebitCard,2,Cancelled,0,1,195.51,7.05,10.1,37.0,1.0,4.29,0
30275,30275,20241227,2024-12-27,27,Friday,0,52,12,December,4,2024,2024-12,4378,4379,Cliente_004379,FF15CF685F87E3321C47E749C97F52DDB013A6085550C39A65E0F973FF294DC1,Salvador,Brazil,BR,2024-04-19,Recurrente,Cash,1,274,275,Salvador Tandoor Cafe,Indian,Salvador,Brazil,BR,97,Alto,1,0,1,1,1,2,DebitCard,1,Delivered,1,0,41.71,10.15,16.3,53.78,1.0,3.36,1
30276,30276,20250913,2025-09-13,13,Saturday,1,37,9,September,3,2025,2025-09,2597,2598,Cliente_002598,F683E5B6274651F71391D4569B53567B649D7846E46CCE017B97B186C22FBCF5,Brasilia,Brazil,BR,2025-05-18,VIP,CreditCard,1,275,276,Brasilia Aegean Blue Kitchen,Greek,Brasilia,Brazil,BR,81,Medio,1,1,1,1,1,4,Cash,1,Delivered,1,0,56.7,2.75,1.5,37.0,1.0,4.5,0
30277,30277,20260215,2026-02-15,15,Sunday,1,8,2,February,1,2026,2026-02,3291,3292,Cliente_003292,BFAF239B64939C67783025772ABEE1FFE367B07C973C6EFDDD6413339D8FF373,Tokyo,Japan,JP,2025-06-11,EnRiesgo,Cash,1,276,277,Delhi Frontera Table,Mexican,Delhi,India,IN,107,Bajo,1,1,0,1,1,4,Cash,1,Delivered,1,0,83.46,7.35,10.7,53.0,1.0,3.15,1
30278,30278,20260724,2026-07-24,24,Friday,0,30,7,July,3,2026,2026-07,3064,3065,Cliente_003065,4098EBDE44231619D92BACA83AEE23C80D93C074036497B1AB4B6C4BAFF562D5,Los Angeles,United States,US,2025-12-07,Recurrente,Cash,1,277,278,Los Angeles Dosan Kitchen & Bar,Korean,Los Angeles,United States,US,78,Alto,1,1,1,1,1,1,CreditCard,1,Delivered,1,0,101.4,7.0,8.0,44.0,1.25,4.23,0
30279,30279,20260807,2026-08-07,7,Friday,0,32,8,August,3,2026,2026-08,1965,1966,Cliente_001966,FF09FA298314BB0BB5701242DDB4FEF28BD089538E41A57DE1904F135F8028B9,Tokyo,Japan,JP,2026-03-13,VIP,CreditCard,1,278,279,Bangalore Classic Grill,American,Bangalore,India,IN,121,Medio,1,1,1,1,1,1,CreditCard,1,Delivered,1,0,54.45,5.9,5.2,47.0,1.5,3.16,1
30280,30280,20260723,2026-07-23,23,Thursday,0,30,7,July,3,2026,2026-07,3695,3696,Cliente_003696,5CC054411D98EA61544CBFA31393EEE639D2AA7E00DAA3DAC5EBD8AD0CF35479,Tokyo,Japan,JP,2024-06-10,VIP,CreditCard,0,279,280,Tokyo Bistro Garden,French,Tokyo,Japan,JP,51,Bajo,1,1,1,1,1,2,DebitCard,1,Delivered,1,0,53.55,2.9,1.8,20.0,1.0,4.74,0
30281,30281,20260817,2026-08-17,17,Monday,0,34,8,August,3,2026,2026-08,4368,4369,Cliente_004369,4FD8701784C9319E49F528DC9AE17A20324269E2811887D9F5146B9AF7A3AF08,Rio de Janeiro,Brazil,BR,2025-05-24,Recurrente,Cash,1,280,281,Rio de Janeiro Zen Bistro,Japanese,Rio de Janeiro,Brazil,BR,42,Bajo,1,1,1,1,1,1,CreditCard,1,Delivered,1,0,54.6,7.88,9.4,44.0,1.25,3.91,0
30282,30282,20260817,2026-08-17,17,Monday,0,34,8,August,3,2026,2026-08,3863,3864,Cliente_003864,520591376E1DC6AA5C43580ACBB65F490E8CAD9B7CFF0BFAA80AF2A0016ED174,Chennai,India,IN,2024-05-26,VIP,CreditCard,1,281,282,Chennai Bangkok Diner,Thai,Chennai,India,IN,100,Bajo,1,1,1,1,1,4,Cash,1,Delivered,1,0,83.0,8.81,10.9,62.0,1.25,3.11,1
30283,30283,20241106,2024-11-06,6,Wednesday,0,45,11,November,4,2024,2024-11,5492,5493,Cliente_005493,52D47D3856C72CCB1FD42EC06F04A52E35DCAFF502B1940CB01CEF190F2A2A0D,Sao Paulo,Brazil,BR,2023-09-11,Recurrente,Cash,1,282,283,Sao Paulo Bella Eatery,Italian,Sao Paulo,Brazil,BR,27,Medio,1,1,1,0,1,1,CreditCard,1,Delivered,1,0,11.61,7.78,7.7,48.0,1.5,3.28,1
30284,30284,20241008,2024-10-08,8,Tuesday,0,41,10,October,4,2024,2024-10,5068,5069,Cliente_005069,2F367D9591F404590984B1979FBD74175B47C76018CE69EFDD7C485FA4A8810C,Sao Paulo,Brazil,BR,2024-03-19,VIP,Cash,1,283,284,Sao Paulo Coastal Corner,Mediterranean,Sao Paulo,Brazil,BR,65,Medio,1,0,0,1,1,4,Cash,1,Delivered,1,0,84.5,5.75,7.5,34.0,1.0,4.46,0
30285,30285,20260818,2026-08-18,18,Tuesday,0,34,8,August,3,2026,2026-08,4877,4878,Cliente_004878,87F1A4C090F5574B3B6987A8D1BA580F57FCEAA02A4B1E1BA1540CCF26C5A7C9,Mumbai,India,IN,2025-06-09,VIP,Cash,1,284,285,Sao Paulo Aleppo Place,Middle Eastern,Sao Paulo,Brazil,BR,100,Alto,1,0,1,1,1,2,DebitCard,1,Delivered,1,0,144.0,12.06,16.1,66.0,1.25,2.84,1
30286,30286,20251102,2025-11-02,2,Sunday,1,45,11,November,4,2025,2025-11,660,661,Cliente_000661,EA6C826C6449CE6737B2D670153C71739CAF5CBCF3D31EC16BBA75FD9BCE9E09,Salvador,Brazil,BR,2025-01-27,VIP,Cash,1,285,286,Salvador Dynasty House,Chinese,Salvador,Brazil,BR,111,Medio,1,1,1,1,1,1,CreditCard,1,Delivered,1,0,88.8,9.56,12.1,52.0,1.25,2.91,1
30287,30287,20251002,2025-10-02,2,Thursday,0,40,10,October,4,2025,2025-10,4950,4951,Cliente_004951,7E7054117A72F9FF9812E5A8AF5F379FCE9C214DD0DAC139CD92E3FF5B475635,Nagoya,Japan,JP,2026-08-11,Recurrente,Cash,1,286,287,Sao Paulo Lantern Cafe,Vietnamese,Sao Paulo,Brazil,BR,147,Medio,1,1,1,1,1,3,Wallet,1,Delivered,1,0,232.26,11.31,14.9,56.0,1.25,2.85,1
30288,30288,20260410,2026-04-10,10,Friday,0,15,4,April,2,2026,2026-04,3454,3455,Cliente_003455,33A9A5CC725C3C4E1F97B713A135885F71DDBD8132AFD6DFEE0F6723AEDD9773,Tokyo,Japan,JP,2025-05-23,VIP,Cash,1,287,288,Tokyo Bossa Kitchen,Brazilian,Tokyo,Japan,JP,76,Alto,0,1,1,1,0,2,DebitCard,1,Delivered,1,0,97.28,12.1,20.2,56.0,1.0,2.59,1
30289,30289,20260608,2026-06-08,8,Monday,0,24,6,June,2,2026,2026-06,1111,1112,Cliente_001112,ECB885721B74797685EA716FCF6FD72D74BD9AA7B146D2CB419FAB7CF6E3B2B0,Osaka,Japan,JP,2026-03-07,VIP,Cash,1,288,289,Osaka Tapas Table,Spanish,Osaka,Japan,JP,104,Bajo,1,1,1,1,1,4,Cash,1,Delivered,1,0,140.4,9.35,14.7,55.0,1.0,3.2,1
30290,30290,20260825,2026-08-25,25,Tuesday,0,35,8,August,3,2026,2026-08,2700,2701,Cliente_002701,17A0B06BA7285E8611611351F28CEBAAD96ADCF18A5EB92BAE56B749F56F192C,Mumbai,India,IN,2025-01-28,VIP,Cash,1,289,290,Nagoya Saffron Kitchen & Bar,Indian,Nagoya,Japan,JP,92,Alto,1,1,1,1,1,2,DebitCard,1,Delivered,1,0,57.04,9.9,15.8,61.0,1.0,3.07,1
30291,30291,20260603,2026-06-03,3,Wednesday,0,23,6,June,2,2026,2026-06,4240,4241,Cliente_004241,062ADA6A4BE3593FBB6247BD4650352FFE3D74260C886C75FB68AF9A6931E6A1,Bangalore,India,IN,2024-06-09,VIP,Wallet,1,290,291,Bangalore Athena Grill,Greek,Bangalore,India,IN,58,Alto,1,1,1,1,1,1,CreditCard,1,Delivered,1,0,24.36,7.63,9.0,43.0,1.25,3.99,0
30292,30292,20260620,2026-06-20,20,Saturday,1,25,6,June,2,2026,2026-06,2189,2190,Cliente_002190,78A2F8E6ED29BB549E16F074571F7C59BADD8993D2A2D027A0D2EE9650311E6E,Chicago,United States,US,2026-08-13,VIP,Cash,1,291,292,Chicago Agave Garden,Mexican,Chicago,United States,US,36,Medio,1,1,1,1,1,3,Wallet,1,Delivered,1,0,47.52,4.55,3.4,41.0,1.5,3.86,0
30293,30293,20260507,2026-05-07,7,Thursday,0,19,5,May,2,2026,2026-05,5200,5201,Cliente_005201,2D5CA594E543D72E4C778C87C76DFAA8969BF1676AA2186897FF0ADDF8B1EFD3,Rio de Janeiro,Brazil,BR,2025-03-28,Recurrente,Cash,1,292,293,Rio de Janeiro Charcoal Bistro,Korean,Rio de Janeiro,Brazil,BR,79,Bajo,1,1,0,1,1,2,DebitCard,1,Delivered,1,0,99.54,7.19,8.3,43.0,1.25,4.07,0
30294,30294,20260822,2026-08-22,22,Saturday,1,34,8,August,3,2026,2026-08,3058,3059,Cliente_003059,A80D8A76B8EBB3163C38E9CEC77FBE4BFC701135D0EA86EDDEC766B987E78A6F,Sao Paulo,Brazil,BR,2026-08-21,Recurrente,Cash,0,293,294,Sao Paulo Backyard Diner,American,Sao Paulo,Brazil,BR,102,Alto,1,1,1,1,1,1,CreditCard,1,Delivered,1,0,88.74,2.75,1.5,25.0,1.0,4.88,0
30295,30295,20260712,2026-07-12,12,Sunday,1,29,7,July,3,2026,2026-07,4760,4761,Cliente_004761,3879E07C3955931BE503190750B08CDBC43DEA8E9629637ECC5D73508FF66B7E,Tokyo,Japan,JP,2026-03-03,VIP,CreditCard,1,294,295,Tokyo Amelie Eatery,French,Tokyo,Japan,JP,68,Medio,1,1,0,1,1,2,DebitCard,1,Delivered,1,0,39.44,4.15,4.3,46.0,1.0,3.48,1
30296,30296,20260719,2026-07-19,19,Sunday,1,30,7,July,3,2026,2026-07,5090,5091,Cliente_005091,7DCA7BEC9F6792E249954F489FC0346DD885F3E27A8A023C1C050B0EC3B95852,Brasilia,Brazil,BR,2024-04-19,Recurrente,Cash,1,295,296,Tokyo Sakura Corner,Japanese,Tokyo,Japan,JP,108,Alto,1,1,1,1,1,1,CreditCard,3,Refunded,0,1,106.92,10.6,17.2,63.0,1.0,3.04,1
30297,30297,20250812,2025-08-12,12,Tuesday,0,33,8,August,3,2025,2025-08,641,642,Cliente_000642,088972D009B414C2D9CF65487460EE41F832DCE32BD3555882E6F999EA52FA8C,London,United Kingdom,GB,2025-11-23,Recurrente,Cash,0,296,297,Mumbai Orchid Place,Thai,Mumbai,India,IN,109,Alto,1,1,1,1,1,4,Cash,1,Delivered,1,0,130.8,14.13,19.4,65.0,1.25,3.04,1
30298,30298,20260807,2026-08-07,7,Friday,0,32,8,August,3,2026,2026-08,5073,5074,Cliente_005074,6444ECE5293E0D149A11F558A864824AFCF3991613CF735A11F6837E3F1F4D45,Birmingham,United Kingdom,GB,2025-03-20,VIP,Cash,1,297,298,Birmingham Piazza House,Italian,Birmingham,United Kingdom,GB,28,Alto,1,1,1,1,1,2,DebitCard,1,Delivered,1,0,34.72,14.88,20.6,76.0,1.25,3.11,1
30299,30299,20260717,2026-07-17,17,Friday,0,29,7,July,3,2026,2026-07,1567,1568,Cliente_001568,2E5D02E640484CFAE282CEF808458B5B94E7B27F78F35896F31B9B454EE52090,Chennai,India,IN,2023-11-28,Recurrente,Cash,1,298,299,Chennai Sunset Cafe,Mediterranean,Chennai,India,IN,91,Medio,1,1,1,1,1,1,CreditCard,1,Delivered,1,0,61.88,14.5,20.0,75.0,1.25,3.1,1
30300,30300,20260221,2026-02-21,21,Saturday,1,8,2,February,1,2026,2026-02,5630,5631,Cliente_005631,1FABE4C13E15A71E46CE62BAA4E6908AA6E3AE53AF253B5F582C0D2D1FCB2EC8,Hyderabad,India,IN,2025-03-11,EnRiesgo,CreditCard,1,299,300,Hyderabad Damascus Kitchen,Middle Eastern,Hyderabad,India,IN,118,Bajo,1,1,0,1,1,3,Wallet,1,Delivered,1,0,92.04,8.55,13.1,40.0,1.0,3.96,0
30301,30301,20260612,2026-06-12,12,Friday,0,24,6,June,2,2026,2026-06,912,913,Cliente_000913,92E5CBF11DEF0EA8536AF75EE290CAB97F0FD0E2179AF29FE82A2723B84433B1,Bangalore,India,IN,2026-01-08,VIP,CreditCard,1,300,301,Bangalore Wok Table,Chinese,Bangalore,India,IN,53,Medio,1,1,1,1,1,2,DebitCard,1,Delivered,1,0,78.44,4.2,4.4,42.0,1.0,4.14,0
30302,30302,20250707,2025-07-07,7,Monday,0,28,7,July,3,2025,2025-07,2534,2535,Cliente_002535,A3E3B75A4197601B3DE53D66B58B1D37C9AC93A564362AA8720FC4DC608B8734,Tokyo,Japan,JP,2025-11-19,VIP,Cash,1,301,302,Tokyo Perfume River Kitchen & Bar,Vietnamese,Tokyo,Japan,JP,66,Alto,1,0,1,1,1,3,Wallet,3,Refunded,0,1,79.2,10.56,13.7,59.0,1.25,2.8,1
30303,30303,20260711,2026-07-11,11,Saturday,1,28,7,July,3,2026,2026-07,5671,5672,Cliente_005672,EB503EC73D51BE08341F902C7978C1BF9C5B4EE804B35053909DB3F004170E42,Hyderabad,India,IN,2023-12-25,Recurrente,Cash,1,302,303,Hyderabad Verde Grill,Brazilian,Hyderabad,India,IN,44,Bajo,0,1,1,1,1,3,Wallet,1,Delivered,1,0,46.64,7.69,9.1,59.0,1.25,3.13,1
30304,30304,20260825,2026-08-25,25,Tuesday,0,35,8,August,3,2026,2026-08,25,26,Cliente_000026,83E20318AF9D665CA787356E69880F05B5F56766FB6C2A83D480E49F2B4CF0C7,Delhi,India,IN,2026-07-30,VIP,DebitCard,1,303,304,Delhi Sevilla Garden,Spanish,Delhi,India,IN,93,Medio,1,1,1,1,1,4,Cash,1,Delivered,1,0,99.51,8.0,9.6,37.0,1.25,4.3,0
30305,30305,20260618,2026-06-18,18,Thursday,0,25,6,June,2,2026,2026-06,5654,5655,Cliente_005655,EA162510962FC0B9B0F480BE84DF14FBE337D45D4691E56C02AE1174F831D0D2,Bangalore,India,IN,2025-03-30,VIP,Wallet,0,304,305,Hyderabad Maharaja Bistro,Indian,Hyderabad,India,IN,105,Alto,1,1,1,1,1,2,DebitCard,1,Delivered,1,0,119.7,8.5,13.0,58.0,1.0,3.03,1
30306,30306,20250301,2025-03-01,1,Saturday,1,9,3,March,1,2025,2025-03,5526,5527,Cliente_005527,8E8D95C2ADC7FC6C4910E77497CD97DEC90423CE6B619011140F47B527710A9B,Tokyo,Japan,JP,2024-01-02,VIP,CreditCard,1,305,306,Tokyo Olympus Diner,Greek,Tokyo,Japan,JP,153,Alto,1,1,1,1,1,3,Wallet,1,Delivered,1,0,180.54,6.38,7.0,54.0,1.25,2.76,1
30307,30307,20250219,2025-02-19,19,Wednesday,0,8,2,February,1,2025,2025-02,2780,2781,Cliente_002781,FD1407F7D947AE05B96DA2B0E8DC3D650ED303860501AB2663F97689DC0B0C65,Hyderabad,India,IN,2026-06-14,VIP,Wallet,1,306,307,New York Sol Eatery,Mexican,New York,United States,US,104,Bajo,1,1,1,1,1,4,Cash,1,Delivered,1,0,64.48,2.65,1.3,29.0,1.0,4.65,0
30308,30308,20241026,2024-10-26,26,Saturday,1,43,10,October,4,2024,2024-10,83,84,Cliente_000084,9B85970E1D5426378B89F519E8DD9366D04C4CB2D5604B89676C9407EC5165DA,Salvador,Brazil,BR,2025-01-15,VIP,CreditCard,1,307,308,Salvador Bibim Corner,Korean,Salvador,Brazil,BR,84,Alto,1,1,0,1,1,4,Cash,1,Delivered,1,0,81.48,10.88,14.2,58.0,1.25,3.11,1
30309,30309,20260715,2026-07-15,15,Wednesday,0,29,7,July,3,2026,2026-07,5019,5020,Cliente_005020,BD585FCC360640C820682B7466DC5B6F03182D182E1B0D86C55B66CAA8E0836D,Osaka,Japan,JP,2023-10-20,VIP,CreditCard,1,308,309,Osaka Roadside Place,American,Osaka,Japan,JP,40,Bajo,1,0,0,1,1,1,CreditCard,1,Delivered,1,0,37.6,2.9,1.2,47.0,1.5,3.18,1
30310,30310,20260120,2026-01-20,20,Tuesday,0,4,1,January,1,2026,2026-01,1300,1301,Cliente_001301,812DC1DCC1C1C36413013AE0F44E4A7408B15A5788C1C0E67D4807A4E93372F0,Sao Paulo,Brazil,BR,2025-03-17,Recurrente,Wallet,0,309,310,Hyderabad Champs House,French,Hyderabad,India,IN,57,Medio,0,1,1,1,1,4,Cash,1,Delivered,1,0,74.1,4.05,4.1,34.0,1.0,3.84,0
30311,30311,20260408,2026-04-08,8,Wednesday,0,15,4,April,2,2026,2026-04,5213,5214,Cliente_005214,EF4F2D380315F95E33406B624AEA414D33FAA653551E78FA1C8A089141306DDD,Mumbai,India,IN,2024-02-06,EnRiesgo,Wallet,1,310,311,Mumbai Wasabi Cafe,Japanese,Mumbai,India,IN,98,Alto,1,1,1,1,1,1,CreditCard,1,Delivered,1,0,71.54,8.9,13.8,56.0,1.0,3.03,1
30312,30312,20251222,2025-12-22,22,Monday,0,52,12,December,4,2025,2025-12,4347,4348,Cliente_004348,0C4551ADB4415460F8C3985AD7130E2C77B558740DCD90D297941DA462FAF121,Hyderabad,India,IN,2025-05-28,VIP,CreditCard,1,311,312,Hyderabad Lemongrass Kitchen,Thai,Hyderabad,India,IN,137,Bajo,1,1,0,1,1,2,DebitCard,1,Delivered,1,0,90.42,13.25,15.0,61.0,1.5,2.57,1
30313,30313,20251225,2025-12-25,25,Thursday,0,52,12,December,4,2025,2025-12,440,441,Cliente_000441,B21CA13273F18D145269ADC71B5F2203C6C8127E1A4337A633C0DD6490F15537,Chennai,India,IN,2026-08-25,VIP,Wallet,1,312,313,Chennai Vineyard Table,Italian,Chennai,India,IN,50,Bajo,1,1,0,1,1,2,DebitCard,1,Delivered,1,0,77.5,10.55,11.4,67.0,1.5,3.0,1
30314,30314,20250606,2025-06-06,6,Friday,0,23,6,June,2,2025,2025-06,4063,4064,Cliente_004064,6FDE5A0FD24F80495C2B0604797602AE22E63BA19466B403BECC022B84B648DD,Kyoto,Japan,JP,2026-02-28,VIP,Cash,1,313,314,Kyoto Levant Kitchen & Bar,Mediterranean,Kyoto,Japan,JP,125,Bajo,1,1,1,1,1,1,CreditCard,1,Delivered,1,0,81.25,9.31,11.7,59.0,1.25,2.76,1
30315,30315,20250918,2025-09-18,18,Thursday,0,38,9,September,3,2025,2025-09,3519,3520,Cliente_003520,419A78A2594EB8D4A76D336C7739523A8C1C40EA2B660B24EB5EFAF308FB7C7D,Tokyo,Japan,JP,2026-07-17,VIP,Cash,1,314,315,Mumbai Sahara Grill,Middle Eastern,Mumbai,India,IN,119,Alto,1,1,1,1,1,3,Wallet,1,Delivered,1,0,170.17,8.15,8.2,51.0,1.5,3.23,1
30316,30316,20260109,2026-01-09,9,Friday,0,2,1,January,1,2026,2026-01,2414,2415,Cliente_002415,26997608A5F8BC1509F4FDD380CAF2426A6C8B9250492AEB74B467BF1CB86590,Salvador,Brazil,BR,2025-12-17,VIP,DebitCard,1,315,316,Salvador Bamboo Garden Garden,Chinese,Salvador,Brazil,BR,95,Alto,1,0,1,1,1,2,DebitCard,1,Delivered,1,0,139.65,5.0,6.0,43.0,1.0,4.6,0
30317,30317,20250621,2025-06-21,21,Saturday,1,25,6,June,2,2025,2025-06,1584,1585,Cliente_001585,ECA375F70FDA64F0B182C089DF41AA06EF154C5CBA23737AF151864922175BF5,Bangalore,India,IN,2023-10-11,Recurrente,DebitCard,1,316,317,Bangalore Hanoi Bistro,Vietnamese,Bangalore,India,IN,68,Alto,1,0,0,1,1,1,CreditCard,1,Delivered,1,0,88.4,7.25,10.5,49.0,1.0,3.06,1
30318,30318,20260318,2026-03-18,18,Wednesday,0,12,3,March,1,2026,2026-03,2344,2345,Cliente_002345,CFE77226E5C12A41748F8EA47E2B53C6E4698ABD2BA93D909C03C2F6E0BDBC89,Chennai,India,IN,2026-07-31,VIP,CreditCard,1,317,318,Chennai Churrascaria Diner,Brazilian,Chennai,India,IN,78,Alto,1,1,1,1,1,2,DebitCard,2,Cancelled,0,1,35.88,2.88,1.4,45.0,1.25,4.01,0
30319,30319,20250115,2025-01-15,15,Wednesday,0,3,1,January,1,2025,2025-01,4448,4449,Cliente_004449,5A1019D7339F283892CAC35E41594853849991F323F513DBED154E33B61DD22F,London,United Kingdom,GB,2026-05-15,VIP,DebitCard,1,318,319,Chennai Madrid Eatery,Spanish,Chennai,India,IN,93,Bajo,1,1,1,1,1,2,DebitCard,2,Cancelled,0,1,140.43,6.1,8.2,42.0,1.0,3.95,0
30320,30320,20260524,2026-05-24,24,Sunday,1,22,5,May,2,2026,2026-05,5436,5437,Cliente_005437,06B791E130A3DC418716E715D731D7A38247697B4624C729B529BDE48CD973C2,Chennai,India,IN,2025-09-12,Recurrente,DebitCard,1,319,320,Chennai Spice Corner,Indian,Chennai,India,IN,41,Medio,1,0,1,1,1,1,CreditCard,1,Delivered,1,0,27.88,3.31,2.1,37.0,1.25,4.12,0
