cambio_precio_key,fecha_key,fecha,mes,nombre_mes,trimestre,anio,anio_mes,item_menu_key,item_menu_id,nombre_item,categoria_item,cocina_item,disponible_item,restaurante_key,restaurante_id,nombre_restaurante,cocina_restaurante,ciudad_restaurante,pais_restaurante,precio_anterior,precio_nuevo,monto_cambio,porcentaje_cambio
23531,20250722,2025-07-22,7,July,3,2025,2025-07,11765,11766,Chiles Rellenos,Dessert,Mexican,1,1176,1177,Sao Paulo Azteca Table,Mexican,Sao Paulo,Brazil,21.56,25.71,4.15,19.25
23532,20260729,2026-07-29,7,July,3,2026,2026-07,11765,11766,Chiles Rellenos,Dessert,Mexican,1,1176,1177,Sao Paulo Azteca Table,Mexican,Sao Paulo,Brazil,25.71,27.64,1.93,7.51
23533,20241012,2024-10-12,10,October,4,2024,2024-10,11766,11767,Grilled Elote,Side Dish,Mexican,1,1176,1177,Sao Paulo Azteca Table,Mexican,Sao Paulo,Brazil,20.28,21.97,1.69,8.33
23534,20260716,2026-07-16,7,July,3,2026,2026-07,11766,11767,Grilled Elote,Side Dish,Mexican,1,1176,1177,Sao Paulo Azteca Table,Mexican,Sao Paulo,Brazil,21.97,24.14,2.17,9.88
23535,20250314,2025-03-14,3,March,1,2025,2025-03,11767,11768,Churros,Side Dish,Mexican,1,1176,1177,Sao Paulo Azteca Table,Mexican,Sao Paulo,Brazil,31.37,35.34,3.97,12.66
23536,20260612,2026-06-12,6,June,2,2026,2026-06,11767,11768,Churros,Side Dish,Mexican,1,1176,1177,Sao Paulo Azteca Table,Mexican,Sao Paulo,Brazil,35.34,39.71,4.37,12.37
23537,20250617,2025-06-17,6,June,2,2025,2025-06,11768,11769,Pork Pozole,Beverage,Mexican,1,1176,1177,Sao Paulo Azteca Table,Mexican,Sao Paulo,Brazil,36.13,42.61,6.48,17.94
23538,20260604,2026-06-04,6,June,2,2026,2026-06,11768,11769,Pork Pozole,Beverage,Mexican,1,1176,1177,Sao Paulo Azteca Table,Mexican,Sao Paulo,Brazil,42.61,46.32,3.71,8.71
23539,20250709,2025-07-09,7,July,3,2025,2025-07,11769,11770,Carnitas Bowl,Beverage,Mexican,1,1176,1177,Sao Paulo Azteca Table,Mexican,Sao Paulo,Brazil,30.67,35.78,5.11,16.66
23540,20250921,2025-09-21,9,September,3,2025,2025-09,11769,11770,Carnitas Bowl,Beverage,Mexican,1,1176,1177,Sao Paulo Azteca Table,Mexican,Sao Paulo,Brazil,35.78,39.32,3.54,9.89
23541,20241227,2024-12-27,12,December,4,2024,2024-12,11770,11771,Bibimbap,Main Course,Korean,1,1177,1178,Chennai Hanok Kitchen & Bar,Korean,Chennai,India,38.84,46.5,7.66,19.72
23542,20251214,2025-12-14,12,December,4,2025,2025-12,11770,11771,Bibimbap,Main Course,Korean,1,1177,1178,Chennai Hanok Kitchen & Bar,Korean,Chennai,India,46.5,51.1,4.6,9.89
23543,20250210,2025-02-10,2,February,1,2025,2025-02,11771,11772,Beef Bulgogi,Main Course,Korean,1,1177,1178,Chennai Hanok Kitchen & Bar,Korean,Chennai,India,40.25,43.16,2.91,7.23
23544,20260209,2026-02-09,2,February,1,2026,2026-02,11771,11772,Beef Bulgogi,Main Course,Korean,1,1177,1178,Chennai Hanok Kitchen & Bar,Korean,Chennai,India,43.16,48.49,5.33,12.35
23545,20250630,2025-06-30,6,June,2,2025,2025-06,11772,11773,Korean Fried Chicken,Specialty,Korean,1,1177,1178,Chennai Hanok Kitchen & Bar,Korean,Chennai,India,26.36,30.7,4.34,16.46
23546,20260103,2026-01-03,1,January,1,2026,2026-01,11772,11773,Korean Fried Chicken,Specialty,Korean,1,1177,1178,Chennai Hanok Kitchen & Bar,Korean,Chennai,India,30.7,33.37,2.67,8.7
23547,20250119,2025-01-19,1,January,1,2025,2025-01,11773,11774,Kimchi Jjigae,Specialty,Korean,1,1177,1178,Chennai Hanok Kitchen & Bar,Korean,Chennai,India,43.52,50.21,6.69,15.37
23548,20260105,2026-01-05,1,January,1,2026,2026-01,11773,11774,Kimchi Jjigae,Specialty,Korean,1,1177,1178,Chennai Hanok Kitchen & Bar,Korean,Chennai,India,50.21,55.79,5.58,11.11
23549,20241224,2024-12-24,12,December,4,2024,2024-12,11774,11775,Japchae,Dessert,Korean,1,1177,1178,Chennai Hanok Kitchen & Bar,Korean,Chennai,India,28.47,33.22,4.75,16.68
23550,20250902,2025-09-02,9,September,3,2025,2025-09,11774,11775,Japchae,Dessert,Korean,1,1177,1178,Chennai Hanok Kitchen & Bar,Korean,Chennai,India,33.22,36.5,3.28,9.87
23551,20250402,2025-04-02,4,April,2,2025,2025-04,11775,11776,Tteokbokki,Dessert,Korean,1,1177,1178,Chennai Hanok Kitchen & Bar,Korean,Chennai,India,39.45,42.23,2.78,7.05
23552,20260717,2026-07-17,7,July,3,2026,2026-07,11775,11776,Tteokbokki,Dessert,Korean,1,1177,1178,Chennai Hanok Kitchen & Bar,Korean,Chennai,India,42.23,46.41,4.18,9.9
23553,20250329,2025-03-29,3,March,1,2025,2025-03,11776,11777,Samgyeopsal,Side Dish,Korean,1,1177,1178,Chennai Hanok Kitchen & Bar,Korean,Chennai,India,47.61,53.92,6.31,13.25
23554,20260126,2026-01-26,1,January,1,2026,2026-01,11776,11777,Samgyeopsal,Side Dish,Korean,1,1177,1178,Chennai Hanok Kitchen & Bar,Korean,Chennai,India,53.92,57.36,3.44,6.38
23555,20250314,2025-03-14,3,March,1,2025,2025-03,11777,11778,Sundubu Jjigae,Side Dish,Korean,1,1177,1178,Chennai Hanok Kitchen & Bar,Korean,Chennai,India,31.3,37.89,6.59,21.05
23556,20260328,2026-03-28,3,March,1,2026,2026-03,11777,11778,Sundubu Jjigae,Side Dish,Korean,1,1177,1178,Chennai Hanok Kitchen & Bar,Korean,Chennai,India,37.89,41.19,3.3,8.71
23557,20250511,2025-05-11,5,May,2,2025,2025-05,11778,11779,Kimbap,Beverage,Korean,1,1177,1178,Chennai Hanok Kitchen & Bar,Korean,Chennai,India,60.72,67.87,7.15,11.78
23558,20260807,2026-08-07,8,August,3,2026,2026-08,11778,11779,Kimbap,Beverage,Korean,1,1177,1178,Chennai Hanok Kitchen & Bar,Korean,Chennai,India,67.87,71.44,3.57,5.26
23559,20241220,2024-12-20,12,December,4,2024,2024-12,11779,11780,Korean BBQ Short Ribs,Beverage,Korean,1,1177,1178,Chennai Hanok Kitchen & Bar,Korean,Chennai,India,30.49,36.66,6.17,20.24
23560,20260108,2026-01-08,1,January,1,2026,2026-01,11779,11780,Korean BBQ Short Ribs,Beverage,Korean,1,1177,1178,Chennai Hanok Kitchen & Bar,Korean,Chennai,India,36.66,38.59,1.93,5.26
23561,20250526,2025-05-26,5,May,2,2025,2025-05,11780,11781,Classic Burger,Main Course,American,1,1178,1179,Sao Paulo Diner Grill,American,Sao Paulo,Brazil,41.29,46.32,5.03,12.18
23562,20260704,2026-07-04,7,July,3,2026,2026-07,11780,11781,Classic Burger,Main Course,American,1,1178,1179,Sao Paulo Diner Grill,American,Sao Paulo,Brazil,46.32,50.35,4.03,8.7
23563,20250420,2025-04-20,4,April,2,2025,2025-04,11781,11782,Double Burger,Main Course,American,1,1178,1179,Sao Paulo Diner Grill,American,Sao Paulo,Brazil,31.65,37.89,6.24,19.72
23564,20251112,2025-11-12,11,November,4,2025,2025-11,11781,11782,Double Burger,Main Course,American,1,1178,1179,Sao Paulo Diner Grill,American,Sao Paulo,Brazil,37.89,41.64,3.75,9.9
23565,20241006,2024-10-06,10,October,4,2024,2024-10,11782,11783,Cheeseburger,Specialty,American,1,1178,1179,Sao Paulo Diner Grill,American,Sao Paulo,Brazil,44.73,48.94,4.21,9.41
23566,20260323,2026-03-23,3,March,1,2026,2026-03,11782,11783,Cheeseburger,Specialty,American,1,1178,1179,Sao Paulo Diner Grill,American,Sao Paulo,Brazil,48.94,52.62,3.68,7.52
23567,20250821,2025-08-21,8,August,3,2025,2025-08,11783,11784,BBQ Ribs,Specialty,American,1,1178,1179,Sao Paulo Diner Grill,American,Sao Paulo,Brazil,33.62,35.65,2.03,6.04
23568,20260304,2026-03-04,3,March,1,2026,2026-03,11783,11784,BBQ Ribs,Specialty,American,1,1178,1179,Sao Paulo Diner Grill,American,Sao Paulo,Brazil,35.65,40.51,4.86,13.63
23569,20250111,2025-01-11,1,January,1,2025,2025-01,11784,11785,Chicken Wings,Dessert,American,0,1178,1179,Sao Paulo Diner Grill,American,Sao Paulo,Brazil,21.16,23.51,2.35,11.11
23570,20260227,2026-02-27,2,February,1,2026,2026-02,11784,11785,Chicken Wings,Dessert,American,0,1178,1179,Sao Paulo Diner Grill,American,Sao Paulo,Brazil,23.51,26.12,2.61,11.1
23571,20250530,2025-05-30,5,May,2,2025,2025-05,11785,11786,French Fries,Dessert,American,1,1178,1179,Sao Paulo Diner Grill,American,Sao Paulo,Brazil,32.82,33.98,1.16,3.53
23572,20251212,2025-12-12,12,December,4,2025,2025-12,11785,11786,French Fries,Dessert,American,1,1178,1179,Sao Paulo Diner Grill,American,Sao Paulo,Brazil,33.98,38.61,4.63,13.63
23573,20241205,2024-12-05,12,December,4,2024,2024-12,11786,11787,Hot Dog,Side Dish,American,0,1178,1179,Sao Paulo Diner Grill,American,Sao Paulo,Brazil,29.65,31.29,1.64,5.53
23574,20260428,2026-04-28,4,April,2,2026,2026-04,11786,11787,Hot Dog,Side Dish,American,0,1178,1179,Sao Paulo Diner Grill,American,Sao Paulo,Brazil,31.29,32.94,1.65,5.27
23575,20250120,2025-01-20,1,January,1,2025,2025-01,11787,11788,Steak Sandwich,Side Dish,American,1,1178,1179,Sao Paulo Diner Grill,American,Sao Paulo,Brazil,20.41,23.59,3.18,15.58
23576,20260204,2026-02-04,2,February,1,2026,2026-02,11787,11788,Steak Sandwich,Side Dish,American,1,1178,1179,Sao Paulo Diner Grill,American,Sao Paulo,Brazil,23.59,26.5,2.91,12.34
23577,20241127,2024-11-27,11,November,4,2024,2024-11,11788,11789,Apple Pie,Beverage,American,1,1178,1179,Sao Paulo Diner Grill,American,Sao Paulo,Brazil,28.11,34.86,6.75,24.01
23578,20260208,2026-02-08,2,February,1,2026,2026-02,11788,11789,Apple Pie,Beverage,American,1,1178,1179,Sao Paulo Diner Grill,American,Sao Paulo,Brazil,34.86,37.48,2.62,7.52
23579,20241130,2024-11-30,11,November,4,2024,2024-11,11789,11790,Chicken Burger,Beverage,American,1,1178,1179,Sao Paulo Diner Grill,American,Sao Paulo,Brazil,40.35,43.3,2.95,7.31
23580,20250908,2025-09-08,9,September,3,2025,2025-09,11789,11790,Chicken Burger,Beverage,American,1,1178,1179,Sao Paulo Diner Grill,American,Sao Paulo,Brazil,43.3,49.21,5.91,13.65
23581,20241112,2024-11-12,11,November,4,2024,2024-11,11790,11791,Coq au Vin,Main Course,French,1,1179,1180,Los Angeles Provence Garden,French,Los Angeles,United States,24.05,25.71,1.66,6.9
23582,20260403,2026-04-03,4,April,2,2026,2026-04,11790,11791,Coq au Vin,Main Course,French,1,1179,1180,Los Angeles Provence Garden,French,Los Angeles,United States,25.71,27.64,1.93,7.51
23583,20250726,2025-07-26,7,July,3,2025,2025-07,11791,11792,Beef Bourguignon,Main Course,French,1,1179,1180,Los Angeles Provence Garden,French,Los Angeles,United States,22.74,27.4,4.66,20.49
23584,20260720,2026-07-20,7,July,3,2026,2026-07,11791,11792,Beef Bourguignon,Main Course,French,1,1179,1180,Los Angeles Provence Garden,French,Los Angeles,United States,27.4,29.15,1.75,6.39
23585,20250610,2025-06-10,6,June,2,2025,2025-06,11792,11793,French Onion Soup,Specialty,French,1,1179,1180,Los Angeles Provence Garden,French,Los Angeles,United States,33.37,38.5,5.13,15.37
23586,20251217,2025-12-17,12,December,4,2025,2025-12,11792,11793,French Onion Soup,Specialty,French,1,1179,1180,Los Angeles Provence Garden,French,Los Angeles,United States,38.5,42.78,4.28,11.12
23587,20250528,2025-05-28,5,May,2,2025,2025-05,11793,11794,Ratatouille,Specialty,French,1,1179,1180,Los Angeles Provence Garden,French,Los Angeles,United States,22.74,25.94,3.2,14.07
23588,20251130,2025-11-30,11,November,4,2025,2025-11,11793,11794,Ratatouille,Specialty,French,1,1179,1180,Los Angeles Provence Garden,French,Los Angeles,United States,25.94,29.15,3.21,12.37
23589,20250821,2025-08-21,8,August,3,2025,2025-08,11794,11795,Quiche Lorraine,Dessert,French,1,1179,1180,Los Angeles Provence Garden,French,Los Angeles,United States,29.98,31.31,1.33,4.44
23590,20260114,2026-01-14,1,January,1,2026,2026-01,11794,11795,Quiche Lorraine,Dessert,French,1,1179,1180,Los Angeles Provence Garden,French,Los Angeles,United States,31.31,33.31,2.0,6.39
23591,20250820,2025-08-20,8,August,3,2025,2025-08,11795,11796,Croque Monsieur,Dessert,French,1,1179,1180,Los Angeles Provence Garden,French,Los Angeles,United States,26.08,27.98,1.9,7.29
23592,20260330,2026-03-30,3,March,1,2026,2026-03,11795,11796,Croque Monsieur,Dessert,French,1,1179,1180,Los Angeles Provence Garden,French,Los Angeles,United States,27.98,31.8,3.82,13.65
23593,20250122,2025-01-22,1,January,1,2025,2025-01,11796,11797,Escargot,Side Dish,French,1,1179,1180,Los Angeles Provence Garden,French,Los Angeles,United States,22.73,27.04,4.31,18.96
23594,20260407,2026-04-07,4,April,2,2026,2026-04,11796,11797,Escargot,Side Dish,French,1,1179,1180,Los Angeles Provence Garden,French,Los Angeles,United States,27.04,28.77,1.73,6.4
23595,20250312,2025-03-12,3,March,1,2025,2025-03,11797,11798,Creme Brulee,Side Dish,French,1,1179,1180,Los Angeles Provence Garden,French,Los Angeles,United States,36.69,39.71,3.02,8.23
23596,20260424,2026-04-24,4,April,2,2026,2026-04,11797,11798,Creme Brulee,Side Dish,French,1,1179,1180,Los Angeles Provence Garden,French,Los Angeles,United States,39.71,43.16,3.45,8.69
23597,20250501,2025-05-01,5,May,2,2025,2025-05,11798,11799,Duck Confit,Beverage,French,1,1179,1180,Los Angeles Provence Garden,French,Los Angeles,United States,25.32,26.18,0.86,3.4
23598,20250902,2025-09-02,9,September,3,2025,2025-09,11798,11799,Duck Confit,Beverage,French,1,1179,1180,Los Angeles Provence Garden,French,Los Angeles,United States,26.18,28.77,2.59,9.89
23599,20241205,2024-12-05,12,December,4,2024,2024-12,11799,11800,Nicoise Salad,Beverage,French,1,1179,1180,Los Angeles Provence Garden,French,Los Angeles,United States,36.91,43.53,6.62,17.94
23600,20260415,2026-04-15,4,April,2,2026,2026-04,11799,11800,Nicoise Salad,Beverage,French,1,1179,1180,Los Angeles Provence Garden,French,Los Angeles,United States,43.53,47.32,3.79,8.71
23601,20241012,2024-10-12,10,October,4,2024,2024-10,11800,11801,Salmon Sushi,Main Course,Japanese,1,1180,1181,Hyderabad Fuji Bistro,Japanese,Hyderabad,India,16.92,17.67,0.75,4.43
23602,20260323,2026-03-23,3,March,1,2026,2026-03,11800,11801,Salmon Sushi,Main Course,Japanese,1,1180,1181,Hyderabad Fuji Bistro,Japanese,Hyderabad,India,17.67,18.8,1.13,6.4
23603,20250406,2025-04-06,4,April,2,2025,2025-04,11801,11802,Tuna Roll,Main Course,Japanese,1,1180,1181,Hyderabad Fuji Bistro,Japanese,Hyderabad,India,21.86,22.6,0.74,3.39
23604,20250921,2025-09-21,9,September,3,2025,2025-09,11801,11802,Tuna Roll,Main Course,Japanese,1,1180,1181,Hyderabad Fuji Bistro,Japanese,Hyderabad,India,22.6,24.84,2.24,9.91
23605,20250424,2025-04-24,4,April,2,2025,2025-04,11802,11803,Tonkotsu Ramen,Specialty,Japanese,0,1180,1181,Hyderabad Fuji Bistro,Japanese,Hyderabad,India,12.7,14.87,2.17,17.09
23606,20260225,2026-02-25,2,February,1,2026,2026-02,11802,11803,Tonkotsu Ramen,Specialty,Japanese,0,1180,1181,Hyderabad Fuji Bistro,Japanese,Hyderabad,India,14.87,16.71,1.84,12.37
23607,20250430,2025-04-30,4,April,2,2025,2025-04,11803,11804,Miso Ramen,Specialty,Japanese,1,1180,1181,Hyderabad Fuji Bistro,Japanese,Hyderabad,India,23.96,26.66,2.7,11.27
23608,20260430,2026-04-30,4,April,2,2026,2026-04,11803,11804,Miso Ramen,Specialty,Japanese,1,1180,1181,Hyderabad Fuji Bistro,Japanese,Hyderabad,India,26.66,29.95,3.29,12.34
23609,20250601,2025-06-01,6,June,2,2025,2025-06,11804,11805,Chicken Teriyaki,Dessert,Japanese,1,1180,1181,Hyderabad Fuji Bistro,Japanese,Hyderabad,India,17.2,19.62,2.42,14.07
23610,20251002,2025-10-02,10,October,4,2025,2025-10,11804,11805,Chicken Teriyaki,Dessert,Japanese,1,1180,1181,Hyderabad Fuji Bistro,Japanese,Hyderabad,India,19.62,22.05,2.43,12.39
23611,20240902,2024-09-02,9,September,3,2024,2024-09,11805,11806,Tempura,Dessert,Japanese,1,1180,1181,Hyderabad Fuji Bistro,Japanese,Hyderabad,India,23.63,25.26,1.63,6.9
23612,20251016,2025-10-16,10,October,4,2025,2025-10,11805,11806,Tempura,Dessert,Japanese,1,1180,1181,Hyderabad Fuji Bistro,Japanese,Hyderabad,India,25.26,27.16,1.9,7.52
23613,20250309,2025-03-09,3,March,1,2025,2025-03,11806,11807,Miso Soup,Side Dish,Japanese,1,1180,1181,Hyderabad Fuji Bistro,Japanese,Hyderabad,India,20.75,23.02,2.27,10.94
23614,20250922,2025-09-22,9,September,3,2025,2025-09,11806,11807,Miso Soup,Side Dish,Japanese,1,1180,1181,Hyderabad Fuji Bistro,Japanese,Hyderabad,India,23.02,25.3,2.28,9.9
23615,20241024,2024-10-24,10,October,4,2024,2024-10,11807,11808,California Roll,Side Dish,Japanese,1,1180,1181,Hyderabad Fuji Bistro,Japanese,Hyderabad,India,21.71,24.26,2.55,11.75
23616,20251217,2025-12-17,12,December,4,2025,2025-12,11807,11808,California Roll,Side Dish,Japanese,1,1180,1181,Hyderabad Fuji Bistro,Japanese,Hyderabad,India,24.26,25.54,1.28,5.28
23617,20241007,2024-10-07,10,October,4,2024,2024-10,11808,11809,Sashimi,Beverage,Japanese,1,1180,1181,Hyderabad Fuji Bistro,Japanese,Hyderabad,India,14.65,18.11,3.46,23.62
23618,20260115,2026-01-15,1,January,1,2026,2026-01,11808,11809,Sashimi,Beverage,Japanese,1,1180,1181,Hyderabad Fuji Bistro,Japanese,Hyderabad,India,18.11,19.27,1.16,6.41
23619,20250326,2025-03-26,3,March,1,2025,2025-03,11809,11810,Udon Noodles,Beverage,Japanese,1,1180,1181,Hyderabad Fuji Bistro,Japanese,Hyderabad,India,13.9,15.93,2.03,14.6
23620,20251214,2025-12-14,12,December,4,2025,2025-12,11809,11810,Udon Noodles,Beverage,Japanese,1,1180,1181,Hyderabad Fuji Bistro,Japanese,Hyderabad,India,15.93,16.95,1.02,6.4
23621,20250506,2025-05-06,5,May,2,2025,2025-05,11810,11811,Pad Thai,Main Course,Thai,0,1181,1182,Chicago Jasmine Diner,Thai,Chicago,United States,31.8,33.94,2.14,6.73
23622,20260221,2026-02-21,2,February,1,2026,2026-02,11810,11811,Pad Thai,Main Course,Thai,0,1181,1182,Chicago Jasmine Diner,Thai,Chicago,United States,33.94,35.73,1.79,5.27
23623,20240826,2024-08-26,8,August,3,2024,2024-08,11811,11812,Green Curry,Main Course,Thai,1,1181,1182,Chicago Jasmine Diner,Thai,Chicago,United States,34.12,34.88,0.76,2.23
23624,20260204,2026-02-04,2,February,1,2026,2026-02,11811,11812,Green Curry,Main Course,Thai,1,1181,1182,Chicago Jasmine Diner,Thai,Chicago,United States,34.88,37.91,3.03,8.69
23625,20240914,2024-09-14,9,September,3,2024,2024-09,11812,11813,Tom Yum Soup,Specialty,Thai,1,1181,1182,Chicago Jasmine Diner,Thai,Chicago,United States,38.44,38.44,0.0,0.0
23626,20251124,2025-11-24,11,November,4,2025,2025-11,11812,11813,Tom Yum Soup,Specialty,Thai,1,1181,1182,Chicago Jasmine Diner,Thai,Chicago,United States,38.44,43.19,4.75,12.36
23627,20250303,2025-03-03,3,March,1,2025,2025-03,11813,11814,Massaman Curry,Specialty,Thai,1,1181,1182,Chicago Jasmine Diner,Thai,Chicago,United States,31.72,33.16,1.44,4.54
23628,20260714,2026-07-14,7,July,3,2026,2026-07,11813,11814,Massaman Curry,Specialty,Thai,1,1181,1182,Chicago Jasmine Diner,Thai,Chicago,United States,33.16,36.04,2.88,8.69
23629,20250116,2025-01-16,1,January,1,2025,2025-01,11814,11815,Papaya Salad,Dessert,Thai,1,1181,1182,Chicago Jasmine Diner,Thai,Chicago,United States,20.86,24.3,3.44,16.49
23630,20260419,2026-04-19,4,April,2,2026,2026-04,11814,11815,Papaya Salad,Dessert,Thai,1,1181,1182,Chicago Jasmine Diner,Thai,Chicago,United States,24.3,26.41,2.11,8.68
23631,20250323,2025-03-23,3,March,1,2025,2025-03,11815,11816,Thai Basil Chicken,Dessert,Thai,1,1181,1182,Chicago Jasmine Diner,Thai,Chicago,United States,28.09,31.25,3.16,11.25
23632,20250907,2025-09-07,9,September,3,2025,2025-09,11815,11816,Thai Basil Chicken,Dessert,Thai,1,1181,1182,Chicago Jasmine Diner,Thai,Chicago,United States,31.25,35.11,3.86,12.35
23633,20250603,2025-06-03,6,June,2,2025,2025-06,11816,11817,Spring Rolls,Side Dish,Thai,1,1181,1182,Chicago Jasmine Diner,Thai,Chicago,United States,22.93,22.42,-0.51,-2.22
23634,20251123,2025-11-23,11,November,4,2025,2025-11,11816,11817,Spring Rolls,Side Dish,Thai,1,1181,1182,Chicago Jasmine Diner,Thai,Chicago,United States,22.42,25.48,3.06,13.65
23635,20250729,2025-07-29,7,July,3,2025,2025-07,11817,11818,Mango Sticky Rice,Side Dish,Thai,1,1181,1182,Chicago Jasmine Diner,Thai,Chicago,United States,26.27,30.92,4.65,17.7
23636,20260417,2026-04-17,4,April,2,2026,2026-04,11817,11818,Mango Sticky Rice,Side Dish,Thai,1,1181,1182,Chicago Jasmine Diner,Thai,Chicago,United States,30.92,33.25,2.33,7.54
23637,20250218,2025-02-18,2,February,1,2025,2025-02,11818,11819,Chicken Satay,Beverage,Thai,1,1181,1182,Chicago Jasmine Diner,Thai,Chicago,United States,18.89,23.12,4.23,22.39
23638,20260520,2026-05-20,5,May,2,2026,2026-05,11818,11819,Chicken Satay,Beverage,Thai,1,1181,1182,Chicago Jasmine Diner,Thai,Chicago,United States,23.12,24.86,1.74,7.53
23639,20241229,2024-12-29,12,December,4,2024,2024-12,11819,11820,Red Curry,Beverage,Thai,0,1181,1182,Chicago Jasmine Diner,Thai,Chicago,United States,18.89,23.12,4.23,22.39
23640,20251227,2025-12-27,12,December,4,2025,2025-12,11819,11820,Red Curry,Beverage,Thai,0,1181,1182,Chicago Jasmine Diner,Thai,Chicago,United States,23.12,24.86,1.74,7.53
23641,20241105,2024-11-05,11,November,4,2024,2024-11,11820,11821,Margherita Pizza,Main Course,Italian,1,1182,1183,London Vino Eatery,Italian,London,United Kingdom,22.67,23.19,0.52,2.29
23642,20260103,2026-01-03,1,January,1,2026,2026-01,11820,11821,Margherita Pizza,Main Course,Italian,1,1182,1183,London Vino Eatery,Italian,London,United Kingdom,23.19,26.06,2.87,12.38
23643,20240830,2024-08-30,8,August,3,2024,2024-08,11821,11822,Pepperoni Pizza,Main Course,Italian,1,1182,1183,London Vino Eatery,Italian,London,United Kingdom,25.3,25.58,0.28,1.11
23644,20250915,2025-09-15,9,September,3,2025,2025-09,11821,11822,Pepperoni Pizza,Main Course,Italian,1,1182,1183,London Vino Eatery,Italian,London,United Kingdom,25.58,28.11,2.53,9.89
23645,20241209,2024-12-09,12,December,4,2024,2024-12,11822,11823,Carbonara Pasta,Specialty,Italian,1,1182,1183,London Vino Eatery,Italian,London,United Kingdom,20.92,25.88,4.96,23.71
23646,20260313,2026-03-13,3,March,1,2026,2026-03,11822,11823,Carbonara Pasta,Specialty,Italian,1,1182,1183,London Vino Eatery,Italian,London,United Kingdom,25.88,27.53,1.65,6.38
23647,20250111,2025-01-11,1,January,1,2025,2025-01,11823,11824,Lasagna,Specialty,Italian,1,1182,1183,London Vino Eatery,Italian,London,United Kingdom,17.84,18.86,1.02,5.72
23648,20251021,2025-10-21,10,October,4,2025,2025-10,11823,11824,Lasagna,Specialty,Italian,1,1182,1183,London Vino Eatery,Italian,London,United Kingdom,18.86,20.5,1.64,8.7
23649,20250527,2025-05-27,5,May,2,2025,2025-05,11824,11825,Risotto,Dessert,Italian,1,1182,1183,London Vino Eatery,Italian,London,United Kingdom,20.87,22.94,2.07,9.92
23650,20260616,2026-06-16,6,June,2,2026,2026-06,11824,11825,Risotto,Dessert,Italian,1,1182,1183,London Vino Eatery,Italian,London,United Kingdom,22.94,25.77,2.83,12.34
23651,20250314,2025-03-14,3,March,1,2025,2025-03,11825,11826,Tiramisu,Dessert,Italian,1,1182,1183,London Vino Eatery,Italian,London,United Kingdom,25.58,30.5,4.92,19.23
23652,20260622,2026-06-22,6,June,2,2026,2026-06,11825,11826,Tiramisu,Dessert,Italian,1,1182,1183,London Vino Eatery,Italian,London,United Kingdom,30.5,32.8,2.3,7.54
